file,section_depth,heading,keywords,has_keyword,line_start,body_snippet
docs/components/runtime/runtime_loader.md,2,4. 動的モデル,ZeroCopyIndexing|AccessDictionary|ConfigurableSystem|LightweightVerifier,YES,101, ### 4.1 アルゴリズム <!-- traceability: {ZeroCopyIndexing} {AccessDictionary} --> - **バイナリパース**: ROM上のデータ
docs/components/runtime/runtime_loader.md,4,`prepare`,,NO,179, | 項目 | 内容 | | :--- | :--- | | 機能概要 | ROM上のWASMバイナリをパースし、内部レジストリに登録してビューを取得する。 | | シグネチャ | `prepare(
docs/components/runtime/runtime_loader.md,4,`load`,,NO,190, | 項目 | 内容 | | :--- | :--- | | 機能概要 | モジュールの線形メモリをゲストRAMに展開し、初期化する。 | | シグネチャ | `load(module: wasm-m
docs/components/runtime/runtime_loader.md,4,`resolve-imports`,,NO,200, | 項目 | 内容 | | :--- | :--- | | 機能概要 | モジュールのインポートセクションをスキャンし、レジストリ内の他モジュールとリンクする。 | | シグネチャ | `resol
docs/components/runtime/runtime_loader.md,4,`unload`,,NO,209, | 項目 | 内容 | | :--- | :--- | | 機能概要 | モジュールをレジストリから削除し、関連リソースを解放する。 | | シグネチャ | `unload(module: wasm
docs/components/runtime/runtime_loader.md,4,`lookup`,,NO,219, | 項目 | 内容 | | :--- | :--- | | 機能概要 | 登録済みのモジュールを名前で検索し、そのビューを取得する。 | | シグネチャ | `lookup(name: 文字列ビュー
docs/components/runtime/runtime_loader.md,4,`get-section`,,NO,228, | 項目 | 内容 | | :--- | :--- | | 機能概要 | 指定されたモジュール内の特定のWASMセクションのオフセットとサイズ（`wasm-section-view`）を取得する。 
docs/components/runtime/runtime_loader.md,4,`lookup-export-func`,,NO,239, | 項目 | 内容 | | :--- | :--- | | 機能概要 | モジュールが公開している関数を名前で検索し、そのインデックスを取得する。 | | シグネチャ | `lookup-expor
docs/components/runtime/runtime_loader.md,4,`get-function`,,NO,248, | 項目 | 内容 | | :--- | :--- | | 機能概要 | 指定されたインデックスの関数アクセサ（`wasm-function-accessor`）を生成する。 | | シグネチャ |
docs/components/runtime/runtime_loader.md,4,`get-global`,,NO,257,
docs/components/runtime/runtime_loader.md,3,5.1 公開API,,NO,174,外部から利用可能なオブジェクト指向APIを定義する。  TODO(Phase 1): ATC抽出 - BumpAllocator使用時のメモリ解放や順序依存性、異常バイナリ時のロールバック処理に関する
docs/components/runtime/runtime_loader.md,3,5.2 URI/IPCインターフェイス,,NO,266,
docs/components/runtime/runtime_loader.md,2,5. インターフェイス定義,,NO,172, ### 5.1 公開API 外部から利用可能なオブジェクト指向APIを定義する。  TODO(Phase 1): ATC抽出 - BumpAllocator使用時のメモリ解放や順序依存性、異常バイナ
docs/components/runtime/runtime_loader.md,3,6.1 性能制約と方策,ROMParsing|AccessDictionary,YES,271,<!-- traceability: {ROMParsing} {AccessDictionary} --> - **目標**: モジュールロード時間を最小化する。 - **方策**: `{ROMPa
docs/components/runtime/runtime_loader.md,3,6.2 メモリ制約と方策,,NO,276,
docs/components/runtime/runtime_loader.md,2,6. 制約達成の方策,ROMParsing|AccessDictionary|BumpAllocator|NoStdVector,YES,269, ### 6.1 性能制約と方策 <!-- traceability: {ROMParsing} {AccessDictionary} --> - **目標**: モジュールロード時間を最小化する。 
docs/components/runtime/runtime_loader.md,3,6.3 安全性制約と方策,LightweightVerifier|Wasm32Only,YES,281,<!-- traceability: {LightweightVerifier} {Wasm32Only} --> - **目標**: 不正なWASMバイナリによるクラッシュを防止する。 - **方策
docs/components/runtime/runtime_vmmio.md,2,1. コンセプト,RestrictedPhysicalAccess|vMMIO_TrapAndEmulate|PhysicalPassthrough|DynamicMmap|UnifiedAccessModel|FastAddressCheck|RoleBasedAccessControl|Fast_Path_GPIO,YES,3,<!-- traceability: {RestrictedPhysicalAccess} {vMMIO_TrapAndEmulate} {PhysicalPassthrough} {DynamicM
docs/components/runtime/runtime_vmmio.md,2,2. アーキテクチャ分類,3TierSeparation,YES,32,<!-- traceability: {3TierSeparation} --> 本コンポーネントは **Tier 3 (実装ドメイン)** に属する。仮想的なレジスタアクセスとDMA転送に特化した単
docs/components/runtime/runtime_vmmio.md,3,3.1 データ構造,Static_Resolution,YES,38,<!-- traceability: {Static_Resolution} -->  リソース制約上、構造体は **ROM（不変）** と **RAM（可変）** に明確に分離する。L2テーブルサイ
docs/components/runtime/runtime_vmmio.md,3,3.2 内部ブロック図,Static_Resolution,YES,55,<!-- traceability: {Static_Resolution} --> ```mermaid graph TD     subgraph vMMIO_Layer         Filt
docs/components/runtime/runtime_vmmio.md,4,アドレスフィールド定義 (vmmio_address),Static_Resolution,YES,85,<!-- traceability: {Static_Resolution} --> 32ビットゲストアドレスを5つのフィールドに分割する。1ページ(4KB)ごとの連続アドレスが L2 ページテーブル
docs/components/runtime/runtime_vmmio.md,4,コントローラ群 (VmmioController),Static_Resolution,YES,199,<!-- traceability: {Static_Resolution} --> アドレスデコード・L1/L2 ページテーブルインデックス選択・PTE ルックアップ・TLBキャッシュ管理をカプセル
docs/components/runtime/runtime_vmmio.md,4,静的デバイスページテーブルエントリ (vmmio_pte_static),Static_Resolution,YES,208,<!-- traceability: {Static_Resolution} --> Static Devices (Tier 2) 向け。Syscall ID はアドレス [19:12] から抽出す
docs/components/runtime/runtime_vmmio.md,4,動的デバイスページテーブルエントリ (vmmio_pte_tier3),vMMIO_Isolation,YES,233,<!-- traceability: {vMMIO_Isolation} --> Tier 3 (共有メモリ・パススルー) 向け。物理ページアドレスと所有権を管理。配列によるインデックス参照で O(1
docs/components/runtime/runtime_vmmio.md,4,L1/L2 ページテーブル定義,FlatMapIndexed|vMMIO_Isolation,YES,259,<!-- traceability: {FlatMapIndexed} {vMMIO_Isolation} --> アドレスの各パートでダイレクトにインデックス参照する。従来の `std::flat_
docs/components/runtime/runtime_vmmio.md,4,ハンドラ定義 (vmmio_handler),,NO,277,
docs/components/runtime/runtime_vmmio.md,3,3.3 主要なクラス・構造体・配列・定数,,NO,81,
docs/components/runtime/runtime_vmmio.md,2,3. 静的モデル,Static_Resolution|vMMIO_Isolation|FlatMapIndexed,YES,36, ### 3.1 データ構造 <!-- traceability: {Static_Resolution} -->  リソース制約上、構造体は **ROM（不変）** と **RAM（可変）** に明
docs/components/runtime/runtime_vmmio.md,3,4.1 アルゴリズム: アクセスディスパッチ,,NO,286, ゲストのアドレスアクセスは以下のロジックで解決される。  ``` 1. [リニアアドレス分離]    アドレスの最上位ビット（Bit 31）が 0 であれば、即座に Tier 1 ゲストRAMアクセ
docs/components/runtime/runtime_vmmio.md,3,4.2 性能分析（Tier別）,,NO,323, | アクセス | パス | 計算量 | 説明 | |---|---|---|---| | **ゲスト RAM (Tier 1)** | 直接 | O(1) | 最上位ビット判定による即時バイパス、範
docs/components/runtime/runtime_vmmio.md,3,4.2 アルゴリズム: 仮想DMA (VDMA),VDMA,YES,399,<!-- traceability: {VDMA} --> ゲストリニアメモリと vMMIO 空間（または他のメモリ領域）間の高速転送を実現する。 `{VDMA}`  **アクセス方式**: 純粋MM
docs/components/runtime/runtime_vmmio.md,3,4.3 仮想デバイスマップ,VDMA,YES,414,<!-- traceability: {VDMA} --> 各領域は 4KB 単位で割り当てられる。`vMMIO_BASE = 0x8000_0000` 以上の領域を対象とする。  | アドレス範囲 
docs/components/runtime/runtime_vmmio.md,3,"4.4 SYSCTL レジスタ詳細 (FC=12, L2=0)",VDMA,YES,430,<!-- traceability: {VDMA} --> | オフセット | レジスタ名 | R/W | 説明 | | :--- | :--- | :--- | :--- | | `0x00` | 
docs/components/runtime/runtime_vmmio.md,3,"4.5 VDMA レジスタ詳細 (FC=12, L2=2)",VDMA|OwnershipTransfer,YES,446,<!-- traceability: {VDMA} --> | オフセット | レジスタ名 | R/W | 説明 | | :--- | :--- | :--- | :--- | | `0x00` | 
docs/components/runtime/runtime_vmmio.md,4,ライフサイクル（ipc_router.md §4.1 に従属）,,NO,472,
docs/components/runtime/runtime_vmmio.md,3,4.6 共有メモリマッピング (FC=14),OwnershipTransfer,YES,457,<!-- traceability: {OwnershipTransfer} --> SHM へのアクセスは **IPCルータ経由でのみ許可される**。ゲストは IPCルータからハンドルを受け取ること
docs/components/runtime/runtime_vmmio.md,3,4.7 仮想割り込みマッピング,ConfigurableSystem,YES,481,<!-- traceability: {ConfigurableSystem} --> 物理割り込みから仮想割り込みIDへのマッピングは**静的1:1**とし、別コンフィグ（`irq_mapping_
docs/components/runtime/runtime_vmmio.md,3,4.8 ソフトウェアTLB,,NO,492,
docs/components/runtime/runtime_vmmio.md,2,4. 動的モデル,VDMA|OwnershipTransfer|ConfigurableSystem,YES,284, ### 4.1 アルゴリズム: アクセスディスパッチ  ゲストのアドレスアクセスは以下のロジックで解決される。  ``` 1. [リニアアドレス分離]    アドレスの最上位ビット（Bit 31）が
docs/components/runtime/runtime_vmmio.md,4,フック登録 (`register-hook`),vMMIO_TrapAndEmulate,YES,514, <!-- traceability: {vMMIO_TrapAndEmulate} -->  | 項目 | 内容 | | :--- | :--- | | 機能概要 | 既に定義（ROM）されている領
docs/components/runtime/runtime_vmmio.md,4,アクセスディスパッチ (`dispatch-access`),,NO,529,
docs/components/runtime/runtime_vmmio.md,3,5.1 公開API,,NO,509,
docs/components/runtime/runtime_vmmio.md,2,5. インターフェイス定義,vMMIO_TrapAndEmulate,YES,507, ### 5.1 公開API 外部から利用可能なオブジェクト指向APIを定義する。  TODO(Phase 1): ATCの抽出 - フック登録や静的予約が可能なライフサイクルの制約（初期化フェーズ中
docs/components/runtime/runtime_vmmio.md,3,6.1 性能制約と方策,ConfigurableSystem|FastAddressCheck|vMMIO_TLB,YES,545,<!-- traceability: {ConfigurableSystem} {FastAddressCheck} {vMMIO_TLB} --> - **目標**: MMIOアクセスのオーバーヘッ
docs/components/runtime/runtime_vmmio.md,3,6.2 メモリ制約と方策,,NO,552,
docs/components/runtime/runtime_vmmio.md,2,6. 制約達成の方策,ConfigurableSystem|FastAddressCheck|vMMIO_TLB,YES,543, ### 6.1 性能制約と方策 <!-- traceability: {ConfigurableSystem} {FastAddressCheck} {vMMIO_TLB} --> - **目標**
docs/components/runtime/runtime_vmmio.md,3,6.3 安全性制約と方策,RoleBasedAccessControl|OwnershipTransfer,YES,557,<!-- traceability: {RoleBasedAccessControl} {OwnershipTransfer} --> - **目標**: ゲストが許可されていない物理アドレスにアクセ
docs/components/runtime/runtime_vsoc.md,2,1. コンセプト,LowLatencyJIT|MemoryIsolation|FaultIsolation|EnvironmentPointer,YES,3,<!-- traceability: {LowLatencyJIT} {MemoryIsolation} {FaultIsolation} {EnvironmentPointer} --> vSoC 
docs/components/runtime/runtime_vsoc.md,2,2. アーキテクチャ分類,3TierSeparation|ComponentHarness,YES,7,<!-- traceability: {3TierSeparation} {ComponentHarness} --> 本コンポーネントは **Tier 2 (サブシステムドメイン)** に属し、St
docs/components/runtime/runtime_vsoc.md,3,3.1 データ構造,StaticDI,YES,13,"<!-- traceability: {StaticDI} --> - **`vsoc_harness`**: vSoCが依存する各種エンジン（Loader, Interpreter, JIT等）のイ"
docs/components/runtime/runtime_vsoc.md,3,3.2 内部ブロック図,StaticDI,YES,19,<!-- traceability: {StaticDI} --> ```mermaid graph TD     subgraph vSoC_Layer         Harness[vsoc_h
docs/components/runtime/runtime_vsoc.md,4,`vsoc_harness`,,NO,49,各エンジンへのインターフェイスを集約する。PODとして扱い、メンバに末尾アンダースコアは付与しない。  | 項目名 | 機能と役割 | 備考（制約、型など） | | :--- | :--- | :--
docs/components/runtime/runtime_vsoc.md,4,`vsoc_context`,,NO,60,可変な実行状態を保持する。  | 項目名 | 機能と役割 | 備考（制約、型など） | | :--- | :--- | :--- | | 割り込みフラグ | ゲストに通知された仮想割り込みの状態を保持
docs/components/runtime/runtime_vsoc.md,4,`vsoc_config`,,NO,69,
docs/components/runtime/runtime_vsoc.md,3,3.3 主要なクラス・構造体・配列・定数,,NO,46,
docs/components/runtime/runtime_vsoc.md,2,3. 静的モデル,StaticDI|ConfigurableSystem,YES,11," ### 3.1 データ構造 <!-- traceability: {StaticDI} --> - **`vsoc_harness`**: vSoCが依存する各種エンジン（Loader, Inter"
docs/components/runtime/runtime_vsoc.md,3,4.1 アルゴリズム,ThreadedInterpreter|JIT_CopyAndPatch|Challenge_ApproximateYield|JIT_Safepoint|Debugger_Jit_Flush,YES,84,<!-- traceability: {ThreadedInterpreter} {JIT_CopyAndPatch} {Challenge_ApproximateYield} {JIT_Safepo
docs/components/runtime/runtime_vsoc.md,3,4.2 状態遷移図,ThreadedInterpreter|JIT_CopyAndPatch|Challenge_ApproximateYield|JIT_Safepoint|Debugger_Jit_Flush,YES,96,<!-- traceability: {ThreadedInterpreter} {JIT_CopyAndPatch} {Challenge_ApproximateYield} {JIT_Safepo
docs/components/runtime/runtime_vsoc.md,4,WASM実行およびJIT遷移シーケンス,JIT_CopyAndPatch|Interpreter_LazyJITSwitch|Challenge_JITCacheEfficiency,YES,113, <!-- traceability: {JIT_CopyAndPatch} {Interpreter_LazyJITSwitch} {Challenge_JITCacheEfficiency} --
docs/components/runtime/runtime_vsoc.md,4,マルチモジュール動的リンクシーケンス,,NO,142,
docs/components/runtime/runtime_vsoc.md,3,4.3 内部シーケンス,,NO,111,
docs/components/runtime/runtime_vsoc.md,2,4. 動的モデル,ThreadedInterpreter|JIT_CopyAndPatch|Challenge_ApproximateYield|JIT_Safepoint|Debugger_Jit_Flush|Interpreter_LazyJITSwitch|Challenge_JITCacheEfficiency|MultiModule_Support,YES,82, ### 4.1 アルゴリズム <!-- traceability: {ThreadedInterpreter} {JIT_CopyAndPatch} {Challenge_ApproximateYi
docs/components/runtime/runtime_vsoc.md,4,`prepare`,,NO,172,| 項目 | 内容 | | :--- | :--- | | 機能概要 | 指定されたWASMバイナリデータを読み込み、実行準備を完了させる。 | | シグネチャ | `prepare(wasm: bi
docs/components/runtime/runtime_vsoc.md,4,`step`,RecoveryStrategy,YES,185,<!-- traceability: {RecoveryStrategy} --> | 項目 | 内容 | | :--- | :--- | | 機能概要 | ゲストのプログラム実行を再開し、コルーチン
docs/components/runtime/runtime_vsoc.md,4,`notify-interrupt`,RecoveryStrategy,YES,199,<!-- traceability: {RecoveryStrategy} --> | 項目 | 内容 | | :--- | :--- | | 機能概要 | 物理割り込み等の外部イベントをゲストOS/
docs/components/runtime/runtime_vsoc.md,4,`register-hook`,,NO,213,
docs/components/runtime/runtime_vsoc.md,3,5.1 公開API,RecoveryStrategy|vMMIO_TrapAndEmulate,YES,167,外部から利用可能なオブジェクト指向APIを定義する。  TODO(Phase 1): ATC抽出 - JITキャッシュ有効時やエラー時の実行リカバリ戦略を含む、厳格な事前/事後/不変条件を各APIに定
docs/components/runtime/runtime_vsoc.md,3,5.2 ネイティブAPI エクスポート,NativeAPI_Export,YES,227,<!-- traceability: {NativeAPI_Export} -->  TODO(Phase 1): シングル・トラップ方式における sys-call 引数定義（サービスIDとコマンドI
docs/components/runtime/runtime_vsoc.md,3,5.3 マルチモジュール対応,MultiModule_Support,YES,241,<!-- traceability: {MultiModule_Support} --> 複数のWASMモジュール間の依存関係を解決し、動的にリンクする。 `{MultiModule_Support}
docs/components/runtime/runtime_vsoc.md,3,5.4 URI/IPCインターフェイス,RecoveryStrategy|vMMIO_TrapAndEmulate|NativeAPI_Export|MultiModule_Support,YES,248,<!-- traceability: {RecoveryStrategy} {vMMIO_TrapAndEmulate} {NativeAPI_Export} {MultiModule_Support
docs/components/runtime/runtime_vsoc.md,3,5.5 関連コンポーネントとの連携,,NO,253,
docs/components/runtime/runtime_vsoc.md,2,5. インターフェイス定義,RecoveryStrategy|vMMIO_TrapAndEmulate|NativeAPI_Export|MultiModule_Support,YES,165, ### 5.1 公開API 外部から利用可能なオブジェクト指向APIを定義する。  TODO(Phase 1): ATC抽出 - JITキャッシュ有効時やエラー時の実行リカバリ戦略を含む、厳格な事前
docs/components/runtime/runtime_vsoc.md,3,6.1 性能制約と方策,LowLatencyJIT|ThreadedInterpreter,YES,264,<!-- traceability: {LowLatencyJIT} {ThreadedInterpreter} --> - **目標**: WAMRインタープリタを上回る実行速度を実現する。 - *
docs/components/runtime/runtime_vsoc.md,3,6.2 メモリ制約と方策,,NO,269,
docs/components/runtime/runtime_vsoc.md,2,6. 制約達成の方策,LowLatencyJIT|ThreadedInterpreter|JIT_DoubleBuffer_Cache|IndependentHeap|WasmPageAlignment,YES,262, ### 6.1 性能制約と方策 <!-- traceability: {LowLatencyJIT} {ThreadedInterpreter} --> - **目標**: WAMRインタープリタを
docs/components/runtime/runtime_vsoc.md,3,6.3 安全性制約と方策,MemoryBoundaryCheck|RestrictedPhysicalAccess,YES,275,<!-- traceability: {MemoryBoundaryCheck} {RestrictedPhysicalAccess} --> - **目標**: ゲストアプリケーションの暴走を完全に
docs/components/runtime/wasm_instruction.md,2,1. 概要,Wasm32Only,YES,3,<!-- traceability: {Wasm32Only} --> Fireball vSoCがサポートするwasm32命令の最小セットを定義する。浮動小数点演算はリソース削減のため除外されている
docs/components/runtime/wasm_instruction.md,3,2.1 制御フロー命令,,NO,11,| 命令 | オペランド | 説明 | | :--- | :--- | :--- | | `block` | blocktype | ブロック開始 | | `loop` | blocktype | ル
docs/components/runtime/wasm_instruction.md,3,2.2 メモリ命令,,NO,26,| 命令 | オペランド | 説明 | | :--- | :--- | :--- | | `i32.load` | memarg | メモリからi32をロード | | `i32.load8_s` | 
docs/components/runtime/wasm_instruction.md,3,2.3 算術演算命令 (i32),,NO,40,| 命令 | オペランド | 説明 | | :--- | :--- | :--- | | `i32.const` | i32 | 定数をプッシュ | | `i32.add` | - | 加算 | | 
docs/components/runtime/wasm_instruction.md,3,2.4 比較命令 (i32),,NO,60,| 命令 | オペランド | 説明 | | :--- | :--- | :--- | | `i32.eqz` | - | ゼロ比較 | | `i32.eq` | - | 等値比較 | | `i32.n
docs/components/runtime/wasm_instruction.md,3,2.5 スタック操作・変数命令,,NO,75,
docs/components/runtime/wasm_instruction.md,2,2. 命令リスト,,NO,7, TODO(Phase 1): ATC抽出 - 演算命令、メモリ命令など各操作において、スタックのアンダーフロー/オーバーフロー検証、メモリ境界チェックなどの事前条件・事後条件を付記すること。  ##
docs/components/runtime/wasm_instruction.md,3,2.6 その他,,NO,86,| 命令 | オペランド | 説明 | | :--- | :--- | :--- | | `unreachable` | - | 到達不可能 | | `nop` | - | 何もしない |
